tweetid,content,label,target,text
1206460675532263424,<user> <user> northeast understandable they have apoint why muslims,0,0,<user> northeast understandable they have apoint why muslims
1162960598604361728,<user> i ’ ve always dated white men who ’ ve never dated black women they all from america mytwocents,1,2,<user> i ve always dated white men who ve never dated black women they all from america mytwocents
1178101883602272256,my ching chong is so cutie,2,1,my ching chong is so cutie
1207712192935579649,dang ever since my friends sisters been into kpop she went from dating yt men to only asians,0,1,dang ever since my friends sisters been into kpop she went from dating yt men to only asians
1179052403431235584,my solution would be to come out express the pain and mortification masc presenting black gay men feel on top of the already stigmatized experience of homosexuality resentment of heterosexuals the black church appeal to empathy and understanding apologize profusely,0,0,my solution would be to come out express the pain and mortification masc presenting black gay men feel on top of the already stigmatized experience of homosexuality resentment of heterosexuals the black church appeal to empathy and understanding apologize profusely
1178877592851619840,you all ever jus wanna dawg somebody shit so bad but that ghetto fighting and arguing shit is totally behind you,0,0,you all ever jus wanna dawg somebody shit so bad but that ghetto fighting and arguing shit is totally behind you
1178314016592146433,to the two fake bitches who havent checked in w me since my fallout w that white devil remember to choke this morning,0,0,to the two fake bitches who havent checked in w me since my fallout w that white devil remember to choke this morning
1179104283201081346,these belgians are giving up like they did to nazi germany back in ww2,0,0,these belgians are giving up like they did to nazi germany back in ww2
1177935479766863872,<user> <user> chinaman satanist lee hsien loong criminals keep having audible chatter in <number> <number> wellington circle singapore ho ching is having suicidal tendencies,1,1,<user> chinaman satanist lee hsien loong criminals keep having audible chatter in <number> <number> wellington circle singapore ho ching is having suicidal tendencies
1179103931944751105,<user> <user> first new policy queer women get fridays off,0,0,<user> first new policy queer women get fridays off
1168781397227556865,i kno all the bad bitches should ’ ve ask me to give u <number> now u stuck w a rat lmao,0,0,i kno all the bad bitches should ve ask me to give u <number> now u stuck w a rat lmao
1100469220964528128,<user> that how arabs are,1,0,<user> that how arabs are
1179092356047540225,me fuck capitalism disney can choke why can not they stop capitalising off nostalgia and invest in small creators with fresh ideas and talent instead disney we might be developing a percy jackson show me i am always a slut for monopolies,0,0,me fuck capitalism disney can choke why can not they stop capitalising off nostalgia and invest in small creators with fresh ideas and talent instead disney we might be developing a percy jackson show me i am always a slut for monopolies
1178270987797848064,<user> marrying a white devil just did not change your color and you will still be black when she divorces 🤷 🏽 ‍ ♀️,2,0,<user> marrying a white devil just did not change your color and you will still be black when she divorces
1178763977175818242,the lil girl who got her dread cut in school lies about the whole thing i know them white ppl having a field day in the comment section smh,0,0,the lil girl who got her dread cut in school lies about the whole thing i know them white ppl having a field day in the comment section smh
1261389251385724929,<user> <user> wow that was beyond retarded,1,0,<user> wow that was beyond retarded
1179019685771333634,<user> one of two things is happening here <number> that girl was raped and is misplacing her pain <number> the girl is insanely jealous of kaitlyn based on biology degree dig i am thinking this one,0,0,<user> one of two things is happening here <number> that girl was raped and is misplacing her pain <number> the girl is insanely jealous of kaitlyn based on biology degree dig i am thinking this one
1178390715656744960,can you believe this brokedy broke nigger was over here with a white bitch in the park kissing seriously the white bitch more fucked up then the niggers are is not that like raping the handicapped seriously why would a white bitch choose a nigger <number> she be retarded drugged to,2,2,can you believe this brokedy broke nigger was over here with a white bitch in the park kissing seriously the white bitch more fucked up then the niggers are is not that like raping the handicapped seriously why would a white bitch choose a nigger <number> she be retarded drugged to
1095835383265480704,<user> what if some nigga threw ur airpods on some bitch,1,2,<user> what if some nigga threw ur airpods on some bitch
1179006612234801153,if your one of those cunts blocking up the petrol garages so you can get a free costa coffee your a cunt,1,0,if your one of those cunts blocking up the petrol garages so you can get a free costa coffee your a cunt
1179082312123916292,i need to calm down and stop being so autistic like honestly im just too retarded wtf im going to try be a calmer person from now on,2,0,i need to calm down and stop being so autistic like honestly im just too retarded wtf im going to try be a calmer person from now on
